,case,cc3,total,country,year,systemic_crisis,exch_usd,domestic_debt_in_default,sovereign_external_debt_default,gdp_weighted_default,inflation_annual_cpi,independence,currency_crises,inflation_crises,banking_crisis
493,35,KEN,82.12190000000001,Kenya,2003,0,76.1389,0,0,0.0,5.983,1,0,0,no_crisis
494,35,KEN,85.7254,Kenya,2004,0,77.3444,0,0,0.0,8.381,1,0,0,no_crisis
495,35,KEN,80.18969999999999,Kenya,2005,0,72.3667,0,0,0.0,7.8229999999999995,1,0,0,no_crisis
496,35,KEN,75.43769999999999,Kenya,2006,0,69.3967,0,0,0.0,6.041,1,0,0,no_crisis
497,35,KEN,66.94,Kenya,2007,0,62.675,0,0,0.0,4.265,1,0,0,no_crisis
498,35,KEN,92.81211111,Kenya,2008,0,77.71111111,0,0,0.0,15.100999999999999,1,1,0,no_crisis
499,35,KEN,86.37199999999999,Kenya,2009,0,75.82,0,0,0.0,10.552,1,0,0,no_crisis
500,35,KEN,85.06094444,Kenya,2010,0,80.75194444,0,0,0.0,4.309,1,0,0,no_crisis
501,35,KEN,99.0901,Kenya,2011,0,85.0681,0,0,0.0,14.022,1,0,0,no_crisis
502,35,KEN,95.3788,Kenya,2012,0,86.0008,0,0,0.0,9.378,1,0,0,no_crisis
503,35,KEN,92.027,Kenya,2013,0,86.31,0,0,0.0,5.7170000000000005,1,0,0,no_crisis
504,35,KEN,96.228,Kenya,2014,0,89.35,0,0,0.0,6.877999999999999,1,0,0,no_crisis
505,38,MUS,-5.782409091,Mauritius,1947,0,3.3085,0,0,0.0,-9.090909091,0,0,0,no_crisis
506,38,MUS,35.30635465,Mauritius,1948,0,3.3085,0,0,0.0,31.99785465,0,0,1,no_crisis
507,38,MUS,5.785832387999999,Mauritius,1949,0,4.7619,0,0,0.0,1.023932388,0,0,0,no_crisis
508,38,MUS,9.666778735,Mauritius,1950,0,4.7619,0,0,0.0,4.904878735,0,0,0,no_crisis
509,38,MUS,15.94316499,Mauritius,1951,0,4.792009999999999,0,0,0.0,11.15115499,0,0,0,no_crisis
510,38,MUS,6.686931994,Mauritius,1952,0,4.74495,0,0,0.0,1.941981994,0,0,0,no_crisis
511,38,MUS,4.108488113,Mauritius,1953,0,4.74292,0,0,0.0,-0.6344318870000001,0,0,0,no_crisis
512,38,MUS,5.744412627,Mauritius,1954,0,4.78754,0,0,0.0,0.956872627,0,0,0,no_crisis
513,38,MUS,4.440067709,Mauritius,1955,0,4.75544,0,0,0.0,-0.315372291,0,0,0,no_crisis
514,38,MUS,7.643991221,Mauritius,1956,0,4.78651,0,0,0.0,2.8574812210000005,0,0,0,no_crisis
515,38,MUS,3.7369374649999996,Mauritius,1957,0,4.66297,0,0,0.0,-0.926032535,0,0,0,no_crisis
516,38,MUS,5.380211969,Mauritius,1958,0,4.75764,0,0,0.0,0.622571969,0,0,0,no_crisis
517,38,MUS,4.143170008,Mauritius,1959,0,4.76189,0,0,0.0,-0.618719992,0,0,0,no_crisis
518,38,MUS,6.6248161,Mauritius,1960,0,4.75544,0,0,0.0,1.8693761000000002,0,0,0,no_crisis
519,38,MUS,4.135382946999999,Mauritius,1961,0,4.7481599999999995,0,0,0.0,-0.612777053,0,0,0,no_crisis
520,38,MUS,5.556210117,Mauritius,1962,0,4.75764,0,0,0.0,0.798570117,0,0,0,no_crisis
521,38,MUS,6.521352463,Mauritius,1963,0,4.76768,0,0,0.0,1.753672463,1,0,0,no_crisis
522,38,MUS,6.6057784999999996,Mauritius,1964,0,4.77879,0,0,0.0,1.8269885,1,0,0,no_crisis
523,38,MUS,6.650462560999999,Mauritius,1965,0,4.75714,0,0,0.0,1.893322561,1,0,0,no_crisis
524,38,MUS,7.7606341180000005,Mauritius,1966,0,4.77862,0,0,0.0,2.982014118,1,0,0,no_crisis
525,38,MUS,8.478830401,Mauritius,1967,0,5.541,0,0,0.0,2.9378304010000003,1,0,0,no_crisis
526,38,MUS,10.921566052,Mauritius,1968,0,5.59189,0,0,0.0,5.329676052,1,0,0,no_crisis
527,38,MUS,8.532597387,Mauritius,1969,0,5.55392,0,0,0.0,2.978677387,1,0,0,no_crisis
528,38,MUS,5.581388727999999,Mauritius,1970,0,5.57016,0,0,0.0,0.011228728,1,0,0,no_crisis
529,38,MUS,7.109816037,Mauritius,1971,0,5.2236199999999995,0,0,0.0,1.886196037,1,0,0,no_crisis
530,38,MUS,11.230230333,Mauritius,1972,0,5.6783,0,0,0.0,5.551930333,1,0,0,no_crisis
531,38,MUS,26.562164720000002,Mauritius,1973,0,5.7392,0,0,0.0,20.82296472,1,0,1,no_crisis
532,38,MUS,29.47541683,Mauritius,1974,0,5.6774,0,0,0.0,23.79801683,1,0,1,no_crisis
533,38,MUS,21.79454955,Mauritius,1975,0,6.5892,0,0,0.0,15.20534955,1,0,0,no_crisis
534,38,MUS,17.39845144,Mauritius,1976,0,6.638999999999999,0,0,0.0,10.75945144,1,0,0,no_crisis
535,38,MUS,16.144834492999998,Mauritius,1977,0,6.3503,0,0,0.0,9.794534492999999,1,0,0,no_crisis
536,38,MUS,14.984188827,Mauritius,1978,0,5.921,0,0,0.0,9.063188827000001,1,0,0,no_crisis
537,38,MUS,30.80166753,Mauritius,1979,0,7.5855,0,0,0.0,23.21616753,1,1,1,no_crisis
538,38,MUS,40.8749,Mauritius,1980,0,7.8349,0,0,0.0,33.04,1,0,1,no_crisis
539,38,MUS,36.7793,Mauritius,1981,0,10.3293,0,0,0.0,26.45,1,1,1,no_crisis
540,38,MUS,24.244500000000002,Mauritius,1982,0,10.8605,0,0,0.0,13.384,1,0,0,no_crisis
541,38,MUS,20.1753,Mauritius,1983,0,12.7233,0,0,0.0,7.452000000000001,1,1,0,no_crisis
542,38,MUS,21.128300000000003,Mauritius,1984,0,15.6033,0,0,0.0,5.525,1,1,0,no_crisis
543,38,MUS,22.631,Mauritius,1985,0,14.31,0,0,0.0,8.321,1,0,0,no_crisis
544,38,MUS,17.4727,Mauritius,1986,0,13.1367,0,0,0.0,4.336,1,0,0,no_crisis
545,38,MUS,12.8942,Mauritius,1987,0,12.1752,0,0,0.0,0.7190000000000001,1,0,0,no_crisis
546,38,MUS,17.4337,Mauritius,1988,0,13.8337,0,0,0.0,3.6,1,0,0,no_crisis
547,38,MUS,28.605999999999998,Mauritius,1989,0,14.995999999999999,0,0,0.0,13.61,1,0,0,no_crisis
548,38,MUS,25.027,Mauritius,1990,0,14.322000000000001,0,0,0.0,10.705,1,0,0,no_crisis
549,38,MUS,27.6109,Mauritius,1991,0,14.7939,0,0,0.0,12.817,1,0,0,no_crisis
550,38,MUS,19.855,Mauritius,1992,0,16.998,0,0,0.0,2.8569999999999998,1,0,0,no_crisis
551,38,MUS,33.943799999999996,Mauritius,1993,0,18.6558,0,0,0.0,15.288,1,0,0,no_crisis
552,38,MUS,25.1976,Mauritius,1994,0,17.8626,0,0,0.0,7.335,1,0,0,no_crisis
553,38,MUS,23.6901,Mauritius,1995,0,17.6641,0,0,0.0,6.026,1,0,0,no_crisis
554,38,MUS,24.5245,Mauritius,1996,0,17.9715,0,0,0.0,6.553,1,0,0,crisis
555,38,MUS,29.096,Mauritius,1997,0,22.265,0,0,0.0,6.831,1,1,0,no_crisis
556,38,MUS,31.5915,Mauritius,1998,0,24.7835,0,0,0.0,6.808,1,0,0,no_crisis
557,38,MUS,32.34,Mauritius,1999,0,25.468000000000004,0,0,0.0,6.872000000000001,1,0,0,no_crisis
558,38,MUS,32.1117,Mauritius,2000,0,27.8817,0,0,0.0,4.23,1,0,0,no_crisis
559,38,MUS,35.7852,Mauritius,2001,0,30.3942,0,0,0.0,5.391,1,0,0,no_crisis
560,38,MUS,35.6108,Mauritius,2002,0,29.1968,0,0,0.0,6.414,1,0,0,no_crisis
561,38,MUS,30.018700000000003,Mauritius,2003,0,26.0877,0,0,0.0,3.931,1,0,0,no_crisis
562,38,MUS,32.9074,Mauritius,2004,0,28.2044,0,0,0.0,4.703,1,0,0,no_crisis
563,38,MUS,35.5876,Mauritius,2005,0,30.6666,0,0,0.0,4.921,1,0,0,no_crisis
564,38,MUS,43.266799999999996,Mauritius,2006,0,34.3368,0,0,0.0,8.93,1,0,0,no_crisis
565,38,MUS,37.0432,Mauritius,2007,0,28.2162,0,0,0.0,8.827,1,0,0,no_crisis
566,38,MUS,41.4865,Mauritius,2008,0,31.7555,0,0,0.0,9.731,1,0,0,no_crisis
567,38,MUS,32.8065,Mauritius,2009,0,30.2905,0,0,0.0,2.516,1,0,0,no_crisis
568,38,MUS,33.319,Mauritius,2010,0,30.39,0,0,0.0,2.929,1,0,0,no_crisis
569,38,MUS,35.855999999999995,Mauritius,2011,0,29.33,0,0,0.0,6.526,1,0,0,no_crisis
570,38,MUS,35.422,Mauritius,2012,0,30.52,0,0,0.0,4.902,1,0,0,no_crisis
571,38,MUS,34.256129869999995,Mauritius,2013,0,30.12512987,0,0,0.0,4.131,1,0,0,no_crisis
572,38,MUS,35.5094584,Mauritius,2014,0,31.737458399999998,0,0,0.0,3.772,1,0,0,no_crisis
573,40,MAR,25.917,Morocco,1940,0,0.917,0,0,0.0,25.0,0,0,1,no_crisis
574,40,MAR,32.917,Morocco,1941,0,0.917,0,0,0.0,32.0,0,0,1,no_crisis
575,40,MAR,38.9435295,Morocco,1942,0,0.75,0,0,0.0,38.1935295,0,0,1,no_crisis
576,40,MAR,29.00635593,Morocco,1943,0,0.5,0,0,0.0,28.50635593,0,1,1,no_crisis
577,40,MAR,35.3790396,Morocco,1944,0,0.5674,0,0,0.0,34.8116396,0,1,1,no_crisis
578,40,MAR,19.55188075,Morocco,1945,0,0.5657,0,0,0.0,18.98618075,0,0,0,no_crisis
579,40,MAR,57.97802894,Morocco,1946,0,1.2228,0,0,0.0,56.75522894,0,0,1,no_crisis
580,40,MAR,58.695835439999996,Morocco,1947,0,1.2228,0,0,0.0,57.47303544,0,1,1,no_crisis
581,40,MAR,41.36936285,Morocco,1948,0,1.2228,0,0,0.0,40.14656285,0,0,1,no_crisis
582,40,MAR,25.196792029999997,Morocco,1949,0,2.197,0,0,0.0,22.99979203,0,1,1,no_crisis
583,40,MAR,5.207984231999999,Morocco,1950,0,3.5824,0,0,0.0,1.6255842319999998,0,1,0,no_crisis
584,40,MAR,26.7834648,Morocco,1951,0,3.5824,0,0,0.0,23.2010648,0,0,1,no_crisis
585,40,MAR,8.776766741,Morocco,1952,0,3.5824,0,0,0.0,5.1943667410000005,0,0,0,no_crisis
586,40,MAR,2.348160396,Morocco,1953,0,3.5824,0,0,0.0,-1.234239604,0,0,0,no_crisis
587,40,MAR,6.08172689,Morocco,1954,0,3.5824,0,0,0.0,2.49932689,0,0,0,no_crisis
588,40,MAR,9.44466574,Morocco,1955,0,3.5824,0,0,0.0,5.86226574,0,0,0,no_crisis
589,40,MAR,9.297150199,Morocco,1956,0,3.5824,0,0,0.0,5.714750199,1,0,0,no_crisis
590,40,MAR,5.904742942,Morocco,1957,0,3.5875,0,0,0.0,2.317242942,1,0,0,no_crisis
591,40,MAR,8.679773421,Morocco,1958,0,4.2958,0,0,0.0,4.383973421,1,1,0,no_crisis
592,40,MAR,2.736838182,Morocco,1959,0,4.908,0,0,0.0,-2.1711618180000003,1,1,0,no_crisis
593,40,MAR,7.2798474419999994,Morocco,1960,0,5.0605,0,0,0.0,2.2193474419999997,1,0,0,no_crisis
594,40,MAR,7.336241340000001,Morocco,1961,0,5.0605,0,0,0.0,2.27574134,1,0,0,no_crisis
595,40,MAR,10.432369117,Morocco,1962,0,5.0241,0,0,0.0,5.408269117000001,1,0,0,no_crisis
596,40,MAR,10.761428474999999,Morocco,1963,0,5.0226,0,0,0.0,5.738828475,1,0,0,no_crisis
597,40,MAR,9.255930742,Morocco,1964,0,5.0226,0,0,0.0,4.233330742,1,0,0,no_crisis
598,40,MAR,7.504868989,Morocco,1965,0,5.0235,0,0,0.0,2.481368989,1,0,0,no_crisis
599,40,MAR,4.791540325000001,Morocco,1966,0,5.0265,0,0,0.0,-0.234959675,1,0,0,no_crisis
600,40,MAR,3.9010804009999998,Morocco,1967,0,5.0276,0,0,0.0,-1.126519599,1,0,0,no_crisis
601,40,MAR,6.1794350709999994,Morocco,1968,0,5.0409,0,0,0.0,1.138535071,1,0,0,no_crisis
602,40,MAR,6.7409476349999995,Morocco,1969,0,5.0493,0,0,0.0,1.691647635,1,0,0,no_crisis
603,40,MAR,6.942740245,Morocco,1970,0,5.0269,0,0,0.0,1.915840245,1,0,0,no_crisis
604,40,MAR,9.157441072,Morocco,1971,0,4.76,0,0,0.0,4.3974410719999995,1,0,0,no_crisis
605,40,MAR,7.768268966,Morocco,1972,0,4.5569,0,0,0.0,3.211368966,1,0,0,no_crisis
606,40,MAR,11.078448118999999,Morocco,1973,0,3.8851,0,0,0.0,7.1933481189999995,1,0,0,no_crisis
607,40,MAR,20.133707649999998,Morocco,1974,0,4.1548,0,0,0.0,15.97890765,1,0,0,no_crisis
608,40,MAR,10.84486628,Morocco,1975,0,3.8379,0,0,0.0,7.00696628,1,0,0,no_crisis
609,40,MAR,15.17738486,Morocco,1976,0,4.2041,0,0,0.0,10.97328486,1,0,0,no_crisis
610,40,MAR,15.13415052,Morocco,1977,0,4.32,0,0,0.0,10.81415052,1,0,0,no_crisis
611,40,MAR,13.606504887,Morocco,1978,0,3.88645,0,0,0.0,9.720054887,1,0,0,no_crisis
612,40,MAR,12.390193052,Morocco,1979,0,3.7388,0,0,0.0,8.651393052000001,1,0,0,no_crisis
613,40,MAR,13.742149998999999,Morocco,1980,0,4.334149999,0,0,0.0,9.408,1,0,0,no_crisis
614,40,MAR,17.826349999,Morocco,1981,0,5.333349999,0,0,0.0,12.493,1,0,0,no_crisis
615,40,MAR,16.795549999,Morocco,1982,0,6.267549999,0,0,0.0,10.527999999999999,1,0,0,no_crisis
616,40,MAR,16.398999999,Morocco,1983,1,8.060999999,0,1,0.13,6.207999999999999,1,0,0,crisis
617,40,MAR,22.999199999,Morocco,1984,1,9.551199999,0,0,0.0,12.448,1,0,0,crisis
618,40,MAR,17.350299999,Morocco,1985,0,9.621299999,0,0,0.0,7.729,1,1,0,no_crisis
619,40,MAR,18.5757,Morocco,1986,0,8.7117,0,1,0.13,8.734,1,0,0,no_crisis
620,40,MAR,11.6293,Morocco,1987,0,7.8003,0,1,0.13,2.699,1,0,0,no_crisis
621,40,MAR,11.7096,Morocco,1988,0,8.2106,0,1,0.13,2.369,1,0,0,no_crisis
622,40,MAR,12.389800000000001,Morocco,1989,0,8.1218,0,1,0.13,3.138,1,0,0,no_crisis
623,40,MAR,15.1989,Morocco,1990,0,8.0429,0,1,0.13,6.026,1,0,0,no_crisis
624,40,MAR,17.140900000000002,Morocco,1991,0,8.1499,0,0,0.0,8.991,1,0,0,no_crisis
625,40,MAR,14.7887,Morocco,1992,0,9.0487,0,0,0.0,5.74,1,0,0,no_crisis
626,40,MAR,14.8342,Morocco,1993,0,9.6512,0,0,0.0,5.183,1,0,0,no_crisis
627,40,MAR,14.101600000000001,Morocco,1994,0,8.9596,0,0,0.0,5.142,1,0,0,no_crisis
628,40,MAR,14.5929,Morocco,1995,0,8.4689,0,0,0.0,6.124,1,0,0,no_crisis
629,40,MAR,11.7865,Morocco,1996,0,8.7995,0,0,0.0,2.987,1,0,0,no_crisis
630,40,MAR,10.7551,Morocco,1997,0,9.7141,0,0,0.0,1.041,1,0,0,no_crisis
631,40,MAR,12.0001,Morocco,1998,0,9.2551,0,0,0.0,2.745,1,0,0,no_crisis
632,40,MAR,10.777,Morocco,1999,0,10.087,0,0,0.0,0.69,1,0,0,no_crisis
633,40,MAR,12.542000000000002,Morocco,2000,0,10.619000000000002,0,0,0.0,1.923,1,0,0,no_crisis
634,40,MAR,12.173,Morocco,2001,0,11.56,0,0,0.0,0.613,1,0,0,no_crisis
635,40,MAR,12.946,Morocco,2002,0,10.167,0,0,0.0,2.779,1,0,0,no_crisis
636,40,MAR,9.9129,Morocco,2003,0,8.7499,0,0,0.0,1.163,1,0,0,no_crisis
637,40,MAR,9.710700000000001,Morocco,2004,0,8.2177,0,0,0.0,1.493,1,0,0,no_crisis
638,40,MAR,10.2324,Morocco,2005,0,9.2494,0,0,0.0,0.983,1,0,0,no_crisis
639,40,MAR,11.7416,Morocco,2006,0,8.4566,0,0,0.0,3.285,1,0,0,no_crisis
640,40,MAR,9.7492,Morocco,2007,0,7.7132,0,0,0.0,2.036,1,0,0,no_crisis
641,40,MAR,11.9892,Morocco,2008,0,8.0982,0,0,0.0,3.891,1,0,0,no_crisis
642,40,MAR,8.8321,Morocco,2009,0,7.8601,0,0,0.0,0.972,1,0,0,no_crisis
643,40,MAR,9.3509,Morocco,2010,0,8.3569,0,0,0.0,0.9940000000000001,1,0,0,no_crisis
644,40,MAR,9.4842,Morocco,2011,0,8.5772,0,0,0.0,0.907,1,0,0,no_crisis
645,40,MAR,9.720500000000001,Morocco,2012,0,8.4335,0,0,0.0,1.287,1,0,0,no_crisis
646,40,MAR,10.031,Morocco,2013,0,8.15,0,0,0.0,1.881,1,0,0,no_crisis
647,40,MAR,9.263,Morocco,2014,0,8.82,0,0,0.0,0.44299999999999995,1,0,0,no_crisis
648,45,NGA,3.10291645,Nigeria,1954,0,0.0,0,0,0.0,3.10291645,0,0,0,no_crisis
649,45,NGA,6.173562277,Nigeria,1955,0,0.0,0,0,0.0,6.173562277,0,0,0,no_crisis
650,45,NGA,6.862909067,Nigeria,1956,0,0.0,0,0,0.0,6.862909067,0,0,0,no_crisis
651,45,NGA,1.5463968469999998,Nigeria,1957,0,0.0,0,0,0.0,1.5463968469999998,0,0,0,no_crisis
652,45,NGA,-3.399990138,Nigeria,1958,0,0.0,0,0,0.0,-3.399990138,0,0,0,no_crisis
653,45,NGA,4.707596881000001,Nigeria,1959,0,0.0,0,0,0.0,4.707596881000001,0,0,0,no_crisis
654,45,NGA,4.325727898,Nigeria,1960,0,0.0,0,0,0.0,4.325727898,1,0,0,no_crisis
655,45,NGA,6.217386806,Nigeria,1961,0,0.0,0,0,0.0,6.217386806,1,0,0,no_crisis
656,45,NGA,2.911602856,Nigeria,1962,0,0.0,0,0,0.0,2.911602856,1,0,0,no_crisis
657,45,NGA,-1.028492383,Nigeria,1963,0,0.0,0,0,0.0,-1.028492383,1,0,0,no_crisis
658,45,NGA,0.9380307609999999,Nigeria,1964,0,0.0,0,0,0.0,0.9380307609999999,1,0,0,no_crisis
659,45,NGA,4.601492448999999,Nigeria,1965,0,0.0,0,0,0.0,4.601492448999999,1,0,0,no_crisis
660,45,NGA,8.140460297,Nigeria,1966,0,0.0,0,0,0.0,8.140460297,1,0,0,no_crisis
661,45,NGA,-4.55304656,Nigeria,1967,0,0.0,0,0,0.0,-4.55304656,1,0,0,no_crisis
662,45,NGA,2.733415482,Nigeria,1968,0,0.0,0,0,0.0,2.733415482,1,0,0,no_crisis
663,45,NGA,11.00320434,Nigeria,1969,0,0.0,0,0,0.0,11.00320434,1,0,0,no_crisis
664,45,NGA,13.41347233,Nigeria,1970,0,0.0,0,0,0.0,13.41347233,1,0,0,no_crisis
665,45,NGA,15.47842436,Nigeria,1971,0,0.0,0,0,0.0,15.47842436,1,0,0,no_crisis
666,45,NGA,-0.008248214,Nigeria,1972,0,0.0,0,0,0.0,-0.008248214,1,0,0,no_crisis
667,45,NGA,12.331364459,Nigeria,1973,0,0.657894999,0,0,0.0,11.67346946,1,1,0,no_crisis
668,45,NGA,11.875656301,Nigeria,1974,0,0.616218881,0,0,0.0,11.25943742,1,0,0,no_crisis
669,45,NGA,39.118577239,Nigeria,1975,0,0.6146659289999999,0,0,0.0,38.50391131,1,0,1,no_crisis
670,45,NGA,18.967508518,Nigeria,1976,0,0.631074088,0,0,0.0,18.33643443,1,0,0,no_crisis
671,45,NGA,23.006487028000002,Nigeria,1977,0,0.651380928,0,0,0.0,22.3551061,1,0,1,no_crisis
672,45,NGA,16.42941931,Nigeria,1978,0,0.64808814,0,0,0.0,15.78133117,1,0,0,no_crisis
673,45,NGA,10.638836929,Nigeria,1979,0,0.570613409,0,0,0.0,10.06822352,1,0,0,no_crisis
674,45,NGA,10.514454729,Nigeria,1980,0,0.544454729,0,0,0.0,9.97,1,0,0,no_crisis
675,45,NGA,21.191902109,Nigeria,1981,0,0.636902109,0,0,0.0,20.555,1,1,0,no_crisis
676,45,NGA,6.552241287000001,Nigeria,1982,0,0.6702412870000001,0,0,0.0,5.882000000000001,1,0,1,no_crisis
677,45,NGA,22.970559023999996,Nigeria,1983,0,0.7485590240000001,0,0,0.0,22.221999999999998,1,0,0,no_crisis
678,45,NGA,41.717276754,Nigeria,1984,0,0.8082767540000001,0,0,0.0,40.909,1,0,1,no_crisis
679,45,NGA,4.225600160000001,Nigeria,1985,0,0.99960016,0,0,0.0,3.2260000000000004,1,1,1,no_crisis
680,45,NGA,9.566749585,Nigeria,1986,0,3.316749585,0,0,0.0,6.25,1,1,0,no_crisis
681,45,NGA,16.905786749,Nigeria,1987,0,4.140786749,0,1,0.0,11.765,1,1,0,no_crisis
682,45,NGA,40.564319057999995,Nigeria,1988,0,5.353319058,0,1,0.0,34.211,1,1,0,no_crisis
683,45,NGA,57.671109411,Nigeria,1989,0,7.651109411,0,1,0.0,49.02,1,1,1,no_crisis
684,45,NGA,17.895900089999998,Nigeria,1990,0,9.00090009,0,1,0.0,7.895,1,1,1,no_crisis
685,45,NGA,66.21136541999999,Nigeria,1992,1,19.64636542,0,1,0.0,44.565,1,1,0,crisis
686,45,NGA,81.02483807,Nigeria,1993,1,21.88183807,0,1,0.0,57.143,1,0,1,crisis
687,45,NGA,81.41336032000001,Nigeria,1994,1,21.99736032,0,1,0.0,57.416000000000004,1,0,1,crisis
688,45,NGA,95.61562727,Nigeria,1995,1,21.88662727,0,0,0.0,72.729,1,0,1,crisis
689,45,NGA,51.1781,Nigeria,1996,0,21.8861,0,0,0.0,29.291999999999998,1,0,1,no_crisis
690,45,NGA,32.559,Nigeria,1997,0,21.886,0,0,0.0,10.673,1,0,1,crisis
691,45,NGA,29.747999999999998,Nigeria,1998,0,21.886,0,0,0.0,7.862,1,0,0,no_crisis
692,45,NGA,104.568,Nigeria,1999,0,97.95,0,0,0.0,6.617999999999999,1,1,0,no_crisis
693,45,NGA,116.488,Nigeria,2000,0,109.55,0,0,0.0,6.938,1,0,0,no_crisis
694,45,NGA,131.81900000000002,Nigeria,2001,0,112.95,0,0,0.0,18.869,1,0,0,no_crisis
695,45,NGA,139.28300000000002,Nigeria,2002,0,126.4,0,0,0.0,12.883,1,0,0,no_crisis
696,45,NGA,150.533,Nigeria,2003,0,136.5,0,0,0.0,14.033,1,0,0,no_crisis
697,45,NGA,148.351,Nigeria,2004,0,132.35,0,1,0.0,15.001,1,0,0,no_crisis
698,45,NGA,147.856,Nigeria,2005,0,129.0,0,1,0.0,17.855999999999998,1,0,0,no_crisis
699,45,NGA,136.488,Nigeria,2006,0,128.27,0,0,0.0,8.218,1,0,0,no_crisis
700,45,NGA,123.38099999999999,Nigeria,2007,0,117.96799999999999,0,0,0.0,5.412999999999999,1,0,0,no_crisis
701,45,NGA,144.1435,Nigeria,2008,0,132.5625,0,0,0.0,11.581,1,0,0,no_crisis
702,45,NGA,163.12400000000002,Nigeria,2009,1,149.58100000000002,0,0,0.0,12.543,1,0,0,crisis
703,45,NGA,165.3817,Nigeria,2010,1,150.6617,0,0,0.0,13.72,1,0,0,crisis
704,45,NGA,170.108,Nigeria,2011,1,158.267,0,0,0.0,10.841,1,0,0,crisis
705,45,NGA,168.495,Nigeria,2012,1,155.27,0,0,0.0,12.225,1,0,0,crisis
706,45,NGA,164.695,Nigeria,2013,1,155.2,0,0,0.0,8.495,1,0,0,crisis
707,45,NGA,164.298,Nigeria,2014,1,155.25,0,0,0.0,8.048,1,0,0,crisis
708,56,ZAF,4.315689041000001,South Africa,1900,0,0.2061,0,0,0.0,4.109589041,0,0,0,no_crisis
709,56,ZAF,9.408868175,South Africa,1901,0,0.2045,0,0,0.0,9.204368175,0,0,0,no_crisis
710,56,ZAF,2.619185714,South Africa,1902,0,0.2049,0,0,0.0,2.414285714,0,0,0,no_crisis
711,56,ZAF,-8.032153117999998,South Africa,1903,0,0.2047,0,0,0.0,-8.236853117999999,0,0,0,no_crisis
712,56,ZAF,-4.925798864,South Africa,1904,0,0.20455,0,0,0.0,-5.130348864,0,0,0,no_crisis
713,56,ZAF,-6.548875365,South Africa,1905,0,0.20485,0,0,0.0,-6.753725365,0,0,0,no_crisis
714,56,ZAF,-7.046182086,South Africa,1906,0,0.2053,0,0,0.0,-7.251482086,0,0,0,no_crisis
715,56,ZAF,-1.352226054,South Africa,1907,0,0.20405,0,0,0.0,-1.556276054,0,0,0,no_crisis
716,56,ZAF,-1.3850888869999998,South Africa,1908,0,0.2052,0,0,0.0,-1.5902888869999998,0,0,0,no_crisis
717,56,ZAF,5.043301224,South Africa,1909,0,0.2049,0,0,0.0,4.838401224,0,0,0,no_crisis
718,56,ZAF,15.59152018,South Africa,1910,0,0.2048,0,0,0.0,15.38672018,1,0,0,no_crisis
719,56,ZAF,4.204783819,South Africa,1911,0,0.2051,0,0,0.0,3.999683819,1,0,0,no_crisis
720,56,ZAF,2.766224173,South Africa,1912,0,0.20485,0,0,0.0,2.561374173,1,0,0,no_crisis
721,56,ZAF,1.457258478,South Africa,1913,0,0.20485,0,0,0.0,1.252408478,1,0,0,no_crisis
722,56,ZAF,1.426167222,South Africa,1914,0,0.18925,0,0,0.0,1.236917222,1,0,0,no_crisis
723,56,ZAF,5.079058819999999,South Africa,1915,0,0.2063,0,0,0.0,4.87275882,1,0,0,no_crisis
724,56,ZAF,6.02793209,South Africa,1916,0,0.20965,0,0,0.0,5.81828209,1,0,0,no_crisis
725,56,ZAF,10.099100814,South Africa,1917,0,0.20985,0,0,0.0,9.889250814,1,0,0,no_crisis
726,56,ZAF,7.211222812000001,South Africa,1918,0,0.2098,0,0,0.0,7.001422812,1,0,0,no_crisis
727,56,ZAF,1.14064949,South Africa,1919,0,0.20985,0,0,0.0,0.93079949,1,0,0,no_crisis
728,56,ZAF,35.44011332,South Africa,1920,0,0.2532,0,0,0.0,35.18691332,1,0,1,no_crisis
729,56,ZAF,-17.833058989999998,South Africa,1921,0,0.2406,0,0,0.0,-18.07365899,1,0,0,no_crisis
730,56,ZAF,-3.73824429,South Africa,1922,0,0.21695,0,0,0.0,-3.95519429,1,0,0,no_crisis
731,56,ZAF,0.971542218,South Africa,1923,0,0.21295,0,0,0.0,0.758592218,1,0,0,no_crisis
732,56,ZAF,0.21295,South Africa,1924,0,0.21295,0,0,0.0,0.0,1,0,0,no_crisis
733,56,ZAF,-1.3000118440000001,South Africa,1925,0,0.20575,0,0,0.0,-1.505761844,1,0,0,no_crisis
734,56,ZAF,-1.3179817169999999,South Africa,1926,0,0.2056,0,0,0.0,-1.523581717,1,0,0,no_crisis
735,56,ZAF,2.529871,South Africa,1927,0,0.2065,0,0,0.0,2.323371,1,0,0,no_crisis
736,56,ZAF,-0.552092218,South Africa,1928,0,0.2065,0,0,0.0,-0.758592218,1,0,0,no_crisis
737,56,ZAF,-1.317081717,South Africa,1929,0,0.2065,0,0,0.0,-1.523581717,1,0,0,no_crisis
738,56,ZAF,-2.122151389,South Africa,1930,0,0.2065,0,0,0.0,-2.328651389,1,0,0,no_crisis
739,56,ZAF,-3.761711061,South Africa,1931,0,0.2065,0,0,0.0,-3.9682110610000003,1,0,0,no_crisis
740,56,ZAF,-5.224240882999999,South Africa,1932,0,0.2084,0,0,0.0,-5.4326408829999995,1,0,0,no_crisis
741,56,ZAF,2.59544513,South Africa,1933,0,0.19635,0,0,0.0,2.39909513,1,1,0,no_crisis
742,56,ZAF,-1.257103872,South Africa,1934,0,0.1963,0,0,0.0,-1.453403872,1,0,0,no_crisis
